id;asins;brand;categories;colors;count;dateadded;dateupdated;descriptions;dimension;ean;features;flavors;imageurls;isbn;keys;manufacturer;manufacturernumber;merchants;name;prices_amountmin;prices_amountmax;prices_availability;prices_color;prices_condition;prices_count;prices_currency;prices_dateadded;prices_dateseen;prices_flavor;prices_issale;prices_merchant;prices_offer;sourceurls;upc;vin;websiteids;weight
AVpfAwehilAPnD_xS_eB;;NATIVE;Men's Casual Shoes,Shoes,Men's Shoes,Clothing;;;2016-05-06T14:41:57Z;2016-05-18T00:09:36Z;;;;"[{""key"":""Heel Height"",""value"":[""Low (3/4 in. to 1 1/2 in.)""]},{""key"":""Material"",""value"":[""Synthetic""]},{""key"":""Gender"",""value"":[""Men""]},{""key"":""Shoe Size"",""value"":[""10""]},{""key"":""Fabric Material"",""value"":[""Synthetic""]},{""key"":""Color"",""value"":[""Gray""]},{""key"":""Casual & Dress Shoe Style"",""value"":[""Loafers & Slip Ons""]},{""key"":""Manufacturer Part Number"",""value"":[""GLM02-077""]},{""key"":""Brand"",""value"":[""NATIVE""]},{""key"":""Age Group"",""value"":[""Adult""]},{""key"":""Shoe Width"",""value"":[""D(M)""]}]";;http://i5.walmartimages.com/dfw/dce07b8c-f8e0/k2-_d5807536-baf6-47a4-8ae7-63b4630aeef7.v1.jpg;;native/glm02077;;GLM02-077;"[{""dateSeen"":[""2016-05-06T14:41:57Z""],""name"":""Apparelsave""}]";Native Miller Men Us 10 Gray Loafer Uk 9 Eu 43;45.00;45.00;;;new;;USD;2016-05-06T14:41:57Z;2016-05-16T00:00:00Z;;false;ApparelSave - Walmart.com;;http://www.walmart.com/ip/Native-Miller-Mens-Size-10-Gray-Loafers-Shoes/45778887;;;;
AVpfAwehilAPnD_xS_eB;;NATIVE;Men's Casual Shoes,Shoes,Men's Shoes,Clothing;;;2016-05-06T14:41:57Z;2016-05-18T00:09:36Z;;;;"[{""key"":""Heel Height"",""value"":[""Low (3/4 in. to 1 1/2 in.)""]},{""key"":""Material"",""value"":[""Synthetic""]},{""key"":""Gender"",""value"":[""Men""]},{""key"":""Shoe Size"",""value"":[""10""]},{""key"":""Fabric Material"",""value"":[""Synthetic""]},{""key"":""Color"",""value"":[""Gray""]},{""key"":""Casual & Dress Shoe Style"",""value"":[""Loafers & Slip Ons""]},{""key"":""Manufacturer Part Number"",""value"":[""GLM02-077""]},{""key"":""Brand"",""value"":[""NATIVE""]},{""key"":""Age Group"",""value"":[""Adult""]},{""key"":""Shoe Width"",""value"":[""D(M)""]}]";;http://i5.walmartimages.com/dfw/dce07b8c-f8e0/k2-_d5807536-baf6-47a4-8ae7-63b4630aeef7.v1.jpg;;native/glm02077;;GLM02-077;"[{""dateSeen"":[""2016-05-06T14:41:57Z""],""name"":""Apparelsave""}]";Native Miller Men Us 10 Gray Loafer Uk 9 Eu 43;2.99;2.99;;;new;;USD;2016-05-06T14:41:57Z;2016-05-16T00:00:00Z;;true;ApparelSave - Walmart.com;REDUCED USD 37.01;http://www.walmart.com/ip/Native-Miller-Mens-Size-10-Gray-Loafers-Shoes/45778887;;;;
AVpfAwehilAPnD_xS_eB;;NATIVE;Men's Casual Shoes,Shoes,Men's Shoes,Clothing;;;2016-05-06T14:41:57Z;2016-05-18T00:09:36Z;;;;"[{""key"":""Heel Height"",""value"":[""Low (3/4 in. to 1 1/2 in.)""]},{""key"":""Material"",""value"":[""Synthetic""]},{""key"":""Gender"",""value"":[""Men""]},{""key"":""Shoe Size"",""value"":[""10""]},{""key"":""Fabric Material"",""value"":[""Synthetic""]},{""key"":""Color"",""value"":[""Gray""]},{""key"":""Casual & Dress Shoe Style"",""value"":[""Loafers & Slip Ons""]},{""key"":""Manufacturer Part Number"",""value"":[""GLM02-077""]},{""key"":""Brand"",""value"":[""NATIVE""]},{""key"":""Age Group"",""value"":[""Adult""]},{""key"":""Shoe Width"",""value"":[""D(M)""]}]";;http://i5.walmartimages.com/dfw/dce07b8c-f8e0/k2-_d5807536-baf6-47a4-8ae7-63b4630aeef7.v1.jpg;;native/glm02077;;GLM02-077;"[{""dateSeen"":[""2016-05-06T14:41:57Z""],""name"":""Apparelsave""}]";Native Miller Men Us 10 Gray Loafer Uk 9 Eu 43;9.99;9.99;;;new;;USD;2016-05-06T14:41:57Z;2016-05-05T00:00:00Z;;true;ApparelSave - Walmart.com;REDUCED USD 35.01;http://www.walmart.com/ip/Native-Miller-Mens-Size-10-Gray-Loafers-Shoes/45778887;;;;
AVpfFCHeilAPnD_xUeS0;;MAUI AND SONS;All Men's Shoes,Shoes,Men's Shoes,Clothing;Red,Black,Sketchy Slant,Yellow,BlackBlue,BlackRed,Sharky Tribe,Pro Ocean,BlackBlueYellow,Gray,Helms,BlackGreenYellow,Blue,Green,Black-White,Black Multi,GrayBlack;;2016-11-15T12:45:09Z;2016-11-15T12:45:09Z;"[{""dateSeen"":[""2016-08-04T04:07:53Z""],""sourceURLs"":[""http://www.walmart.com/ip/Maui-And-Sons-David-Men-US-11-Blue-Flip-Flop-Sandal/52638339""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Brand & Style - Maui And Sons David Width - Medium (D, M)True Color - BlueUpper Material - Rubber Outsole Material - Rubber Heel Height - 0.25 InchesBrand & Style - Maui And Sons David Width - Medium (D, M)True Color - BlueUpper Material - Rubber Outsole Material - Rubber Heel Height - 0.25 Inches Find high-quality Maui And Sons shoes with great prices at our store. Our store carries the very best shoes, boots, sandals, dress shoes, casual shoes, athletic shoes and more. Included in our selection are the excellent Maui And Sons shoes. Maui And Sons shoes feature the ideal combination of style, comfort, and durability available anywhere. You can depend on Maui And Sons shoes for quality footwear. 3498886""},{""dateSeen"":[""2016-11-15T12:45:09Z""],""sourceURLs"":[""https://www.walmart.com/ip/Maui-And-Sons-David-Men-US-11-Blue-Flip-Flop-Sandal/52638339""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Brand Style - Maui And Sons David Width - Medium (D, M) True Color - Blue Upper Material - Rubber Outsole Material - Rubber Heel Height - 0.25 Inches Brand Style - Maui And Sons David Width - Medium (D, M) True Color - Blue Upper Material - Rubber Outsole Material - Rubber Heel Height - 0.25 Inches Find high-quality Maui And Sons shoes with great prices at our store. Our store carries the very best shoes, boots, sandals, dress shoes, casual shoes, athletic shoes and more. Included in our selection are the excellent Maui And Sons shoes. Maui And Sons shoes feature the ideal combination of style, comfort, and durability available anywhere. You can depend on Maui And Sons shoes for quality footwear. ps6709603""}]";;;"[{""key"":""Heel Height"",""value"":[""0.5 Inches""]},{""key"":""Material"",""value"":[""Synthetic""]},{""key"":""Gender"",""value"":[""Men""]},{""key"":""Shoe Size"",""value"":[""11""]},{""key"":""Size"",""value"":[""11""]},{""key"":""Shoe Category"",""value"":[""Men's Shoes""]},{""key"":""Color"",""value"":[""Blue""]},{""key"":""Model"",""value"":[""FFM01-GB""]},{""key"":""Shoe Closure"",""value"":[""Slide""]},{""key"":""Casual & Dress Shoe Style"",""value"":[""Filp-flops""]},{""key"":""Manufacturer Part Number"",""value"":[""FFM01-GB""]},{""key"":""Brand"",""value"":[""MAUI AND SONS""]},{""key"":""Age Group"",""value"":[""Adult""]},{""key"":""Shoe Width"",""value"":[""D(M)""]}]";;https://i5.walmartimages.com/asr/0ca84b98-3c3b-4dcd-a34e-80f8092cab05_1.d2ec9505fa96754a621e7dc8702390ce.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF;;745109842990,mauisons/ffm01gb;Maui And Sons;FFM01-GB;"[{""dateSeen"":[""2016-11-15T12:45:09Z""],""name"":""Apparelsave""},{""dateSeen"":[""2016-11-15T12:45:09Z""],""name"":""Bhfo, Inc.""}]";Maui and Sons David Men  Open Toe Synthetic  Flip Flop Sandal;9.99;9.99;;;new;;USD;2016-11-15T12:45:09Z;2016-10-31T00:00:00Z;;false;BHFO, Inc. - Walmart.com;;https://www.walmart.com/ip/Maui-And-Sons-David-Men-US-11-Blue-Flip-Flop-Sandal/52638339;7,4511E+11;;;
AVpfFCHeilAPnD_xUeS0;;MAUI AND SONS;All Men's Shoes,Shoes,Men's Shoes,Clothing;Red,Black,Sketchy Slant,Yellow,BlackBlue,BlackRed,Sharky Tribe,Pro Ocean,BlackBlueYellow,Gray,Helms,BlackGreenYellow,Blue,Green,Black-White,Black Multi,GrayBlack;;2016-11-15T12:45:09Z;2016-11-15T12:45:09Z;"[{""dateSeen"":[""2016-08-04T04:07:53Z""],""sourceURLs"":[""http://www.walmart.com/ip/Maui-And-Sons-David-Men-US-11-Blue-Flip-Flop-Sandal/52638339""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Brand & Style - Maui And Sons David Width - Medium (D, M)True Color - BlueUpper Material - Rubber Outsole Material - Rubber Heel Height - 0.25 InchesBrand & Style - Maui And Sons David Width - Medium (D, M)True Color - BlueUpper Material - Rubber Outsole Material - Rubber Heel Height - 0.25 Inches Find high-quality Maui And Sons shoes with great prices at our store. Our store carries the very best shoes, boots, sandals, dress shoes, casual shoes, athletic shoes and more. Included in our selection are the excellent Maui And Sons shoes. Maui And Sons shoes feature the ideal combination of style, comfort, and durability available anywhere. You can depend on Maui And Sons shoes for quality footwear. 3498886""},{""dateSeen"":[""2016-11-15T12:45:09Z""],""sourceURLs"":[""https://www.walmart.com/ip/Maui-And-Sons-David-Men-US-11-Blue-Flip-Flop-Sandal/52638339""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Brand Style - Maui And Sons David Width - Medium (D, M) True Color - Blue Upper Material - Rubber Outsole Material - Rubber Heel Height - 0.25 Inches Brand Style - Maui And Sons David Width - Medium (D, M) True Color - Blue Upper Material - Rubber Outsole Material - Rubber Heel Height - 0.25 Inches Find high-quality Maui And Sons shoes with great prices at our store. Our store carries the very best shoes, boots, sandals, dress shoes, casual shoes, athletic shoes and more. Included in our selection are the excellent Maui And Sons shoes. Maui And Sons shoes feature the ideal combination of style, comfort, and durability available anywhere. You can depend on Maui And Sons shoes for quality footwear. ps6709603""}]";;;"[{""key"":""Heel Height"",""value"":[""0.5 Inches""]},{""key"":""Material"",""value"":[""Synthetic""]},{""key"":""Gender"",""value"":[""Men""]},{""key"":""Shoe Size"",""value"":[""11""]},{""key"":""Size"",""value"":[""11""]},{""key"":""Shoe Category"",""value"":[""Men's Shoes""]},{""key"":""Color"",""value"":[""Blue""]},{""key"":""Model"",""value"":[""FFM01-GB""]},{""key"":""Shoe Closure"",""value"":[""Slide""]},{""key"":""Casual & Dress Shoe Style"",""value"":[""Filp-flops""]},{""key"":""Manufacturer Part Number"",""value"":[""FFM01-GB""]},{""key"":""Brand"",""value"":[""MAUI AND SONS""]},{""key"":""Age Group"",""value"":[""Adult""]},{""key"":""Shoe Width"",""value"":[""D(M)""]}]";;https://i5.walmartimages.com/asr/0ca84b98-3c3b-4dcd-a34e-80f8092cab05_1.d2ec9505fa96754a621e7dc8702390ce.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF;;745109842990,mauisons/ffm01gb;Maui And Sons;FFM01-GB;"[{""dateSeen"":[""2016-11-15T12:45:09Z""],""name"":""Apparelsave""},{""dateSeen"":[""2016-11-15T12:45:09Z""],""name"":""Bhfo, Inc.""}]";Maui and Sons David Men  Open Toe Synthetic  Flip Flop Sandal;19.99;19.99;;;new;;USD;2016-11-15T12:45:09Z;2016-07-17T00:00:00Z;;true;BHFO, Inc. - Walmart.com;REDUCED USD 5.01;https://www.walmart.com/ip/Maui-And-Sons-David-Men-US-11-Blue-Flip-Flop-Sandal/52638339;7,4511E+11;;;
AVpfFCHeilAPnD_xUeS0;;MAUI AND SONS;All Men's Shoes,Shoes,Men's Shoes,Clothing;Red,Black,Sketchy Slant,Yellow,BlackBlue,BlackRed,Sharky Tribe,Pro Ocean,BlackBlueYellow,Gray,Helms,BlackGreenYellow,Blue,Green,Black-White,Black Multi,GrayBlack;;2016-11-15T12:45:09Z;2016-11-15T12:45:09Z;"[{""dateSeen"":[""2016-08-04T04:07:53Z""],""sourceURLs"":[""http://www.walmart.com/ip/Maui-And-Sons-David-Men-US-11-Blue-Flip-Flop-Sandal/52638339""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Brand & Style - Maui And Sons David Width - Medium (D, M)True Color - BlueUpper Material - Rubber Outsole Material - Rubber Heel Height - 0.25 InchesBrand & Style - Maui And Sons David Width - Medium (D, M)True Color - BlueUpper Material - Rubber Outsole Material - Rubber Heel Height - 0.25 Inches Find high-quality Maui And Sons shoes with great prices at our store. Our store carries the very best shoes, boots, sandals, dress shoes, casual shoes, athletic shoes and more. Included in our selection are the excellent Maui And Sons shoes. Maui And Sons shoes feature the ideal combination of style, comfort, and durability available anywhere. You can depend on Maui And Sons shoes for quality footwear. 3498886""},{""dateSeen"":[""2016-11-15T12:45:09Z""],""sourceURLs"":[""https://www.walmart.com/ip/Maui-And-Sons-David-Men-US-11-Blue-Flip-Flop-Sandal/52638339""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Brand Style - Maui And Sons David Width - Medium (D, M) True Color - Blue Upper Material - Rubber Outsole Material - Rubber Heel Height - 0.25 Inches Brand Style - Maui And Sons David Width - Medium (D, M) True Color - Blue Upper Material - Rubber Outsole Material - Rubber Heel Height - 0.25 Inches Find high-quality Maui And Sons shoes with great prices at our store. Our store carries the very best shoes, boots, sandals, dress shoes, casual shoes, athletic shoes and more. Included in our selection are the excellent Maui And Sons shoes. Maui And Sons shoes feature the ideal combination of style, comfort, and durability available anywhere. You can depend on Maui And Sons shoes for quality footwear. ps6709603""}]";;;"[{""key"":""Heel Height"",""value"":[""0.5 Inches""]},{""key"":""Material"",""value"":[""Synthetic""]},{""key"":""Gender"",""value"":[""Men""]},{""key"":""Shoe Size"",""value"":[""11""]},{""key"":""Size"",""value"":[""11""]},{""key"":""Shoe Category"",""value"":[""Men's Shoes""]},{""key"":""Color"",""value"":[""Blue""]},{""key"":""Model"",""value"":[""FFM01-GB""]},{""key"":""Shoe Closure"",""value"":[""Slide""]},{""key"":""Casual & Dress Shoe Style"",""value"":[""Filp-flops""]},{""key"":""Manufacturer Part Number"",""value"":[""FFM01-GB""]},{""key"":""Brand"",""value"":[""MAUI AND SONS""]},{""key"":""Age Group"",""value"":[""Adult""]},{""key"":""Shoe Width"",""value"":[""D(M)""]}]";;https://i5.walmartimages.com/asr/0ca84b98-3c3b-4dcd-a34e-80f8092cab05_1.d2ec9505fa96754a621e7dc8702390ce.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF;;745109842990,mauisons/ffm01gb;Maui And Sons;FFM01-GB;"[{""dateSeen"":[""2016-11-15T12:45:09Z""],""name"":""Apparelsave""},{""dateSeen"":[""2016-11-15T12:45:09Z""],""name"":""Bhfo, Inc.""}]";Maui and Sons David Men  Open Toe Synthetic  Flip Flop Sandal;25.00;25.00;;;new;;USD;2016-11-15T12:45:09Z;2016-11-15T12:45:09Z;;false;ApparelSave - Walmart.com;REDUCED USD 5.01;https://www.walmart.com/ip/Maui-And-Sons-David-Men-US-11-Blue-Flip-Flop-Sandal/52638339;7,4511E+11;;;
AVpfFCHeilAPnD_xUeS0;;MAUI AND SONS;All Men's Shoes,Shoes,Men's Shoes,Clothing;Red,Black,Sketchy Slant,Yellow,BlackBlue,BlackRed,Sharky Tribe,Pro Ocean,BlackBlueYellow,Gray,Helms,BlackGreenYellow,Blue,Green,Black-White,Black Multi,GrayBlack;;2016-11-15T12:45:09Z;2016-11-15T12:45:09Z;"[{""dateSeen"":[""2016-08-04T04:07:53Z""],""sourceURLs"":[""http://www.walmart.com/ip/Maui-And-Sons-David-Men-US-11-Blue-Flip-Flop-Sandal/52638339""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Brand & Style - Maui And Sons David Width - Medium (D, M)True Color - BlueUpper Material - Rubber Outsole Material - Rubber Heel Height - 0.25 InchesBrand & Style - Maui And Sons David Width - Medium (D, M)True Color - BlueUpper Material - Rubber Outsole Material - Rubber Heel Height - 0.25 Inches Find high-quality Maui And Sons shoes with great prices at our store. Our store carries the very best shoes, boots, sandals, dress shoes, casual shoes, athletic shoes and more. Included in our selection are the excellent Maui And Sons shoes. Maui And Sons shoes feature the ideal combination of style, comfort, and durability available anywhere. You can depend on Maui And Sons shoes for quality footwear. 3498886""},{""dateSeen"":[""2016-11-15T12:45:09Z""],""sourceURLs"":[""https://www.walmart.com/ip/Maui-And-Sons-David-Men-US-11-Blue-Flip-Flop-Sandal/52638339""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Brand Style - Maui And Sons David Width - Medium (D, M) True Color - Blue Upper Material - Rubber Outsole Material - Rubber Heel Height - 0.25 Inches Brand Style - Maui And Sons David Width - Medium (D, M) True Color - Blue Upper Material - Rubber Outsole Material - Rubber Heel Height - 0.25 Inches Find high-quality Maui And Sons shoes with great prices at our store. Our store carries the very best shoes, boots, sandals, dress shoes, casual shoes, athletic shoes and more. Included in our selection are the excellent Maui And Sons shoes. Maui And Sons shoes feature the ideal combination of style, comfort, and durability available anywhere. You can depend on Maui And Sons shoes for quality footwear. ps6709603""}]";;;"[{""key"":""Heel Height"",""value"":[""0.5 Inches""]},{""key"":""Material"",""value"":[""Synthetic""]},{""key"":""Gender"",""value"":[""Men""]},{""key"":""Shoe Size"",""value"":[""11""]},{""key"":""Size"",""value"":[""11""]},{""key"":""Shoe Category"",""value"":[""Men's Shoes""]},{""key"":""Color"",""value"":[""Blue""]},{""key"":""Model"",""value"":[""FFM01-GB""]},{""key"":""Shoe Closure"",""value"":[""Slide""]},{""key"":""Casual & Dress Shoe Style"",""value"":[""Filp-flops""]},{""key"":""Manufacturer Part Number"",""value"":[""FFM01-GB""]},{""key"":""Brand"",""value"":[""MAUI AND SONS""]},{""key"":""Age Group"",""value"":[""Adult""]},{""key"":""Shoe Width"",""value"":[""D(M)""]}]";;https://i5.walmartimages.com/asr/0ca84b98-3c3b-4dcd-a34e-80f8092cab05_1.d2ec9505fa96754a621e7dc8702390ce.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF;;745109842990,mauisons/ffm01gb;Maui And Sons;FFM01-GB;"[{""dateSeen"":[""2016-11-15T12:45:09Z""],""name"":""Apparelsave""},{""dateSeen"":[""2016-11-15T12:45:09Z""],""name"":""Bhfo, Inc.""}]";Maui and Sons David Men  Open Toe Synthetic  Flip Flop Sandal;15.99;15.99;;;new;;USD;2016-11-15T12:45:09Z;2016-08-02T00:00:00Z;;true;ApparelSave - Walmart.com;REDUCED USD 9.01;https://www.walmart.com/ip/Maui-And-Sons-David-Men-US-11-Blue-Flip-Flop-Sandal/52638339;7,4511E+11;;;
AVpfFCHeilAPnD_xUeS0;;MAUI AND SONS;All Men's Shoes,Shoes,Men's Shoes,Clothing;Red,Black,Sketchy Slant,Yellow,BlackBlue,BlackRed,Sharky Tribe,Pro Ocean,BlackBlueYellow,Gray,Helms,BlackGreenYellow,Blue,Green,Black-White,Black Multi,GrayBlack;;2016-11-15T12:45:09Z;2016-11-15T12:45:09Z;"[{""dateSeen"":[""2016-08-04T04:07:53Z""],""sourceURLs"":[""http://www.walmart.com/ip/Maui-And-Sons-David-Men-US-11-Blue-Flip-Flop-Sandal/52638339""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Brand & Style - Maui And Sons David Width - Medium (D, M)True Color - BlueUpper Material - Rubber Outsole Material - Rubber Heel Height - 0.25 InchesBrand & Style - Maui And Sons David Width - Medium (D, M)True Color - BlueUpper Material - Rubber Outsole Material - Rubber Heel Height - 0.25 Inches Find high-quality Maui And Sons shoes with great prices at our store. Our store carries the very best shoes, boots, sandals, dress shoes, casual shoes, athletic shoes and more. Included in our selection are the excellent Maui And Sons shoes. Maui And Sons shoes feature the ideal combination of style, comfort, and durability available anywhere. You can depend on Maui And Sons shoes for quality footwear. 3498886""},{""dateSeen"":[""2016-11-15T12:45:09Z""],""sourceURLs"":[""https://www.walmart.com/ip/Maui-And-Sons-David-Men-US-11-Blue-Flip-Flop-Sandal/52638339""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Brand Style - Maui And Sons David Width - Medium (D, M) True Color - Blue Upper Material - Rubber Outsole Material - Rubber Heel Height - 0.25 Inches Brand Style - Maui And Sons David Width - Medium (D, M) True Color - Blue Upper Material - Rubber Outsole Material - Rubber Heel Height - 0.25 Inches Find high-quality Maui And Sons shoes with great prices at our store. Our store carries the very best shoes, boots, sandals, dress shoes, casual shoes, athletic shoes and more. Included in our selection are the excellent Maui And Sons shoes. Maui And Sons shoes feature the ideal combination of style, comfort, and durability available anywhere. You can depend on Maui And Sons shoes for quality footwear. ps6709603""}]";;;"[{""key"":""Heel Height"",""value"":[""0.5 Inches""]},{""key"":""Material"",""value"":[""Synthetic""]},{""key"":""Gender"",""value"":[""Men""]},{""key"":""Shoe Size"",""value"":[""11""]},{""key"":""Size"",""value"":[""11""]},{""key"":""Shoe Category"",""value"":[""Men's Shoes""]},{""key"":""Color"",""value"":[""Blue""]},{""key"":""Model"",""value"":[""FFM01-GB""]},{""key"":""Shoe Closure"",""value"":[""Slide""]},{""key"":""Casual & Dress Shoe Style"",""value"":[""Filp-flops""]},{""key"":""Manufacturer Part Number"",""value"":[""FFM01-GB""]},{""key"":""Brand"",""value"":[""MAUI AND SONS""]},{""key"":""Age Group"",""value"":[""Adult""]},{""key"":""Shoe Width"",""value"":[""D(M)""]}]";;https://i5.walmartimages.com/asr/0ca84b98-3c3b-4dcd-a34e-80f8092cab05_1.d2ec9505fa96754a621e7dc8702390ce.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF;;745109842990,mauisons/ffm01gb;Maui And Sons;FFM01-GB;"[{""dateSeen"":[""2016-11-15T12:45:09Z""],""name"":""Apparelsave""},{""dateSeen"":[""2016-11-15T12:45:09Z""],""name"":""Bhfo, Inc.""}]";Maui and Sons David Men  Open Toe Synthetic  Flip Flop Sandal;9.99;9.99;;;new;;USD;2016-11-15T12:45:09Z;2016-10-04T00:00:00Z;;true;ApparelSave - Walmart.com;CLEARANCE USD 15.01;https://www.walmart.com/ip/Maui-And-Sons-David-Men-US-11-Blue-Flip-Flop-Sandal/52638339;7,4511E+11;;;
AVpfHssKilAPnD_xVXu5;;Hao-bo;Clothing, Shoes, Accessories,Bags, Briefcases,Men's Accessories;Brown;;2016-05-08T17:59:26Z;2016-05-09T13:58:45Z;;;7,13524E+11;"[{""key"":""Condition"",""value"":[""New with tags""]}]";;http://i.ebayimg.com/00/s/NTM5WDU0Mg==/z/IXIAAOSwB4NWxouQ/$_10.JPG,http://i.ebayimg.com/00/s/NjU2WDUxOQ==/z/IYIAAOSwB4NWxouR/$_10.JPG,http://i.ebayimg.com/00/s/NTU4WDU2MA==/z/2qQAAOSwPcVVzYAu/$_10.JPG;;mensfauxleatherbusinesshandbagmessengershoulderbriefcaselaptopbag/331628462150,0713524381752,713524381752;;;"[{""dateSeen"":[""2016-05-03T00:00:00Z""],""name"":""Panda01689 - Ebay.com""}]";Men's Faux Leather Business Handbag Messenger Shoulder Briefcase Laptop Bag;37.99;37.99;;;New with tags;;AUD;2016-05-08T17:59:26Z;2016-05-03T00:00:00Z;;false;;;http://www.ebay.com.au/itm/Mens-Faux-Leather-Business-Handbag-Messenger-Shoulder-Briefcase-Laptop-Bag-/331628462150?hash=item4d3698c046:g:2qQAAOSwPcVVzYAu;7,13524E+11;;;
AVpe8bocLJeJML43y4Kx;;Twisted X;Clothing,Shoes,Men's Shoes,All Men's Shoes;;;2016-08-02T04:08:25Z;2016-08-04T04:07:24Z;"[{""dateSeen"":[""2016-08-04T04:07:24Z""],""sourceURLs"":[""http://www.walmart.com/ip/Twisted-X-Western-Boots-Mens-Buckaroo-Spur-Ridge-Crazy-Horse-MBKL012/128819737""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Twisted X Western Boots Mens Buckaroo Spur Ridge Crazy Horse MBKL012Mens Twisted X Western Boots: Mens Twisted X Cowboy Boots. This category of men's Twisted X Boots from their Gold Buckle collection are designed for the working cowboy. The riding heel has a long base that gives you the stability and comfort you need for ground work while the heel rand is just right for a heavy banded spur. Other features of these Buckaroo boots include vibrant colorful western stitching, a square toe, tear drop pull holes and SD footbed. The 16\\"" shaft gives you added protection. Dedicated to making better boots, Twisted X technology will give you a more durable, stable, light weight, breathable and comfortable boots. Twisted X boots run a half size large, order a half size smaller than normal. MBKL012 Fabric Care Instructions: Clean with quality leather care products. No waxed based polishes.""}]";;8,84882E+11;"[{""key"":""Manufacturer Part Number"",""value"":[""MBKL012""]},{""key"":""Shoe Size"",""value"":[""11.5""]},{""key"":""Gender"",""value"":[""Men""]},{""key"":""Shoe Category"",""value"":[""Men'S Shoes""]},{""key"":""Brand"",""value"":[""Twisted X""]},{""key"":""Color"",""value"":[""Off-White""]},{""key"":""Shoe Width"",""value"":[""D Medium""]},{""key"":""Assembled Product Weight"",""value"":[""6.00 Pounds""]}]";;https://i5.walmartimages.com/asr/4e7f761d-0537-4904-8aef-0ff1475be423_1.ace3569a3a35ed3bcb12503b6f81136c.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF;;twistedx/mbkl012,884882201126,0884882201126;Twisted X;MBKL012;"[{""dateSeen"":[""2016-08-02T04:08:25Z""],""name"":""Stand Up Ranchers""}]";Twisted X Western Boots Mens Buckaroo Spur Ridge Crazy Horse Mbkl012;299.99;299.99;;;new;;USD;2016-08-02T04:08:25Z;2016-08-02T04:08:25Z;;false;STAND UP Ranchers - Walmart.com;;http://www.walmart.com/ip/Twisted-X-Western-Boots-Mens-Buckaroo-Spur-Ridge-Crazy-Horse-MBKL012/128819737;8,84882E+11;;;
